name,passmark_multi,passmark_single,tdp,cores,cinebench_single,cinebench_multi,manufacturer,threads
AMD Athlon 64 X2 Dual Core 4200+,672.0,786.0,89.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 4400+,691.0,787.0,65.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 4600+,716.0,839.0,65.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 4800+,722.0,885.0,65.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 5000+,760.0,882.0,65.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 5200+,812.0,915.0,65.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 5400+,910.0,1010.0,65.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 5600+,923.0,1027.0,89.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 5800+,797.0,1008.0,89.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 6000+,919.0,1022.0,89.0,2.0,,,,
AMD Athlon 64 X2 Dual Core 6400+,967.0,1142.0,125.0,2.0,,,,
AMD Athlon 64 X2 Dual Core BE-2300,594.0,624.0,45.0,2.0,,,,
AMD Athlon 64 X2 Dual Core BE-2350,573.0,674.0,45.0,2.0,,,,
AMD Athlon 64 X2 Dual-Core TK-42,577.0,537.0,20.0,2.0,,,,
AMD Athlon 64 X2 Dual-Core TK-53,535.0,600.0,31.0,2.0,,,,
AMD Athlon 64 X2 Dual-Core TK-55,525.0,613.0,35.0,2.0,,,,
AMD Athlon 64 X2 Dual-Core TK-57,634.0,675.0,31.0,2.0,,,,
AMD Athlon 64 X2 QL-60,465.0,557.0,35.0,2.0,,,,
AMD Athlon 64 X2 QL-62,553.0,685.0,35.0,2.0,,,,
AMD Athlon 64 X2 QL-64,622.0,732.0,35.0,2.0,,,,
AMD Athlon 64 X2 QL-65,609.0,653.0,35.0,2.0,,,,
AMD Athlon 64 X2 QL-66,641.0,751.0,35.0,2.0,,,,
AMD Athlon 64 X2 QL-67,582.0,515.0,35.0,2.0,,,,
AMD Athlon 7450 Dual-Core,789.0,853.0,95.0,2.0,,,,
AMD Athlon 7550 Dual-Core,859.0,919.0,95.0,2.0,,,,
AMD Athlon 7750 Dual-Core,951.0,1034.0,95.0,2.0,,,,
AMD Athlon 7850 Dual-Core,1037.0,1110.0,95.0,2.0,,,,
AMD Athlon Dual Core 4050e,616.0,732.0,45.0,2.0,,,,
AMD Athlon Dual Core 4450B,684.0,780.0,45.0,2.0,,,,
AMD Athlon Dual Core 4450e,698.0,812.0,45.0,2.0,,,,
AMD Athlon Dual Core 4850B,727.0,887.0,45.0,2.0,,,,
AMD Athlon Dual Core 4850e,735.0,879.0,45.0,2.0,,,,
AMD Athlon Dual Core 5000B,835.0,935.0,65.0,2.0,,,,
AMD Athlon Dual Core 5050e,748.0,875.0,45.0,2.0,,,,
AMD Athlon Dual Core 5200B,796.0,953.0,65.0,2.0,,,,
AMD Athlon Dual Core 5400B,826.0,969.0,65.0,2.0,,,,
AMD Athlon Dual Core 5600B,737.0,1003.0,65.0,2.0,,,,
AMD Athlon Gold 3150G,7002.0,2308.0,65.0,4.0,,,,
AMD Athlon Gold 3150U,4025.0,1782.0,15.0,2.0,,,,
AMD Athlon Gold PRO 3150G,7702.0,2321.0,65.0,4.0,,,,
AMD Athlon Gold PRO 3150GE,7093.0,2164.0,35.0,4.0,,,,
AMD Athlon II 160u,358.0,717.0,20.0,1.0,,,,
AMD Athlon II 170u,357.0,728.0,20.0,1.0,,,,
AMD Athlon II Dual-Core M300,631.0,747.0,35.0,2.0,,,,
AMD Athlon II Dual-Core M320,696.0,831.0,35.0,2.0,,,,
AMD Athlon II Dual-Core M340,676.0,774.0,35.0,2.0,,,,
AMD Athlon II N330 Dual-Core,665.0,813.0,35.0,2.0,,,,
AMD Athlon II N350 Dual-Core,767.0,945.0,35.0,2.0,,,,
AMD Athlon II N370 Dual-Core,899.0,913.0,35.0,2.0,,,,
AMD Athlon II Neo K125,302.0,613.0,12.0,1.0,,,,
AMD Athlon II Neo K145,298.0,592.0,12.0,1.0,,,,
AMD Athlon II Neo K325 Dual-Core,387.0,472.0,12.0,2.0,,,,
AMD Athlon II Neo K345 Dual-Core,527.0,552.0,12.0,2.0,,,,
AMD Athlon II Neo N36L Dual-Core,478.0,521.0,12.0,2.0,,,,
AMD Athlon II P320 Dual-Core,674.0,811.0,25.0,2.0,,,,
AMD Athlon II P340 Dual-Core,673.0,827.0,25.0,2.0,,,,
AMD Athlon II P360 Dual-Core,711.0,879.0,25.0,2.0,,,,
AMD Athlon II X2 210e,1105.0,1105.0,45.0,2.0,,,,
AMD Athlon II X2 215,959.0,1041.0,65.0,2.0,,,,
AMD Athlon II X2 220,1024.0,1105.0,65.0,2.0,,,,
AMD Athlon II X2 235e,1049.0,1107.0,45.0,2.0,,,,
AMD Athlon II X2 240,935.0,1027.0,65.0,2.0,,,,
AMD Athlon II X2 240e,980.0,1092.0,45.0,2.0,,,,
AMD Athlon II X2 245,1022.0,1113.0,65.0,2.0,,,,
AMD Athlon II X2 245e,1075.0,1145.0,45.0,2.0,,,,
AMD Athlon II X2 250,1083.0,1155.0,65.0,2.0,,,,
AMD Athlon II X2 250e,1155.0,1201.0,45.0,2.0,,,,
AMD Athlon II X2 250u,604.0,632.0,25.0,2.0,,,,
AMD Athlon II X2 255,1163.0,1249.0,65.0,2.0,,,,
AMD Athlon II X2 260,1113.0,1249.0,65.0,2.0,,,,
AMD Athlon II X2 260u,663.0,703.0,25.0,2.0,,,,
AMD Athlon II X2 265,1233.0,1344.0,65.0,2.0,,,,
AMD Athlon II X2 270,1234.0,1353.0,65.0,2.0,,,,
AMD Athlon II X2 270u,675.0,791.0,25.0,2.0,,,,
AMD Athlon II X2 280,1355.0,1462.0,65.0,2.0,,,,
AMD Athlon II X2 4300e,990.0,1074.0,13.0,2.0,,,,
AMD Athlon II X2 4400e,1059.0,1121.0,37.0,2.0,,,,
AMD Athlon II X2 4450e,867.0,1066.0,45.0,2.0,,,,
AMD Athlon II X2 B22,1036.0,1124.0,65.0,2.0,,,,
AMD Athlon II X2 B24,1073.0,1206.0,65.0,2.0,,,,
AMD Athlon II X2 B26,1224.0,1291.0,65.0,2.0,,,,
AMD Athlon II X2 B28,1177.0,1347.0,65.0,2.0,,,,
AMD Athlon II X3 400e,1320.0,908.0,45.0,3.0,,,,
AMD Athlon II X3 405e,1331.0,973.0,45.0,3.0,,,,
AMD Athlon II X3 415e,1441.0,1028.0,45.0,3.0,,,,
AMD Athlon II X3 420e,1557.0,1058.0,45.0,3.0,,,,
AMD Athlon II X3 425,1576.0,1105.0,95.0,3.0,,,,
AMD Athlon II X3 435,1670.0,1188.0,95.0,3.0,,,,
AMD Athlon II X3 440,1718.0,1220.0,95.0,3.0,,,,
AMD Athlon II X3 445,1808.0,1282.0,95.0,3.0,,,,
AMD Athlon II X3 450,1763.0,1292.0,95.0,3.0,,,,
AMD Athlon II X3 455,1832.0,1343.0,95.0,3.0,,,,
AMD Athlon II X3 460,1924.0,1390.0,95.0,3.0,,,,
AMD Athlon II X4 553,2418.0,1204.0,,4.0,,,,
AMD Athlon II X4 555,2310.0,1242.0,,4.0,,,,
AMD Athlon II X4 557,2567.0,1345.0,160.0,4.0,,,,
AMD Athlon II X4 559,2602.0,1399.0,,4.0,,,,
AMD Athlon II X4 600e,1711.0,913.0,45.0,4.0,,,,
AMD Athlon II X4 605e,1957.0,1005.0,45.0,4.0,,,,
AMD Athlon II X4 610e,1871.0,999.0,45.0,4.0,,,,
AMD Athlon II X4 615e,1967.0,1037.0,45.0,4.0,,,,
AMD Athlon II X4 620,1934.0,1054.0,95.0,4.0,,,,
AMD Athlon II X4 630,2093.0,1138.0,95.0,4.0,,,,
AMD Athlon II X4 631 Quad-Core,2085.0,1118.0,100.0,4.0,,,,
AMD Athlon II X4 635,2108.0,1141.0,95.0,4.0,,,,
AMD Athlon II X4 638 Quad-Core,2183.0,1165.0,65.0,4.0,,,,
AMD Athlon II X4 640,2171.0,1203.0,95.0,4.0,,,,
AMD Athlon II X4 641 Quad-Core,2143.0,1192.0,100.0,4.0,,,,
AMD Athlon II X4 645,2298.0,1264.0,95.0,4.0,,,,
AMD Athlon II X4 650,2440.0,1329.0,95.0,4.0,,,,
AMD Athlon II X4 651 Quad-Core,2338.0,1296.0,100.0,4.0,,,,
AMD Athlon II X4 655,2078.0,1473.0,95.0,4.0,,,,
AMD Athlon L110,197.0,223.0,13.0,1.0,,,,
AMD Athlon LE-1600,412.0,430.0,45.0,1.0,,,,
AMD Athlon LE-1620,421.0,475.0,45.0,1.0,,,,
AMD Athlon LE-1640,430.0,489.0,45.0,1.0,,,,
AMD Athlon LE-1660,416.0,428.0,45.0,1.0,,,,
AMD Athlon Neo MV-40,282.0,442.0,15.0,1.0,,,,
AMD Athlon Neo X2 Dual Core 6850e,456.0,566.0,22.0,2.0,,,,
AMD Athlon Neo X2 Dual Core L325,476.0,527.0,18.0,2.0,,,,
AMD Athlon Neo X2 Dual Core L335,529.0,570.0,18.0,2.0,,,,
AMD Athlon PRO 200GE,4139.0,1821.0,35.0,2.0,,,,
AMD Athlon PRO 300GE,4475.0,1917.0,35.0,2.0,,,,
AMD Athlon Silver 3050GE,4545.0,2016.0,35.0,2.0,,,,
AMD Athlon Silver 3050U,3067.0,1714.0,15.0,2.0,,,,
AMD Athlon Silver 3050e,2918.0,1453.0,6.0,2.0,,,,
AMD Athlon Silver PRO 3125GE,4633.0,2074.0,35.0,2.0,,,,
AMD Athlon TF-20,272.0,420.0,15.0,1.0,,,,
AMD Athlon TF-36,338.0,349.0,25.0,1.0,,,,
AMD Athlon X2 215,996.0,1107.0,65.0,2.0,,,,
AMD Athlon X2 240,921.0,1017.0,65.0,2.0,,,,
AMD Athlon X2 240e,1015.0,1092.0,45.0,2.0,,,,
AMD Athlon X2 250,993.0,1132.0,65.0,2.0,,,,
AMD Athlon X2 255,938.0,1095.0,65.0,2.0,,,,
AMD Athlon X2 280,1327.0,1258.0,65.0,2.0,,,,
AMD Athlon X2 340 Dual Core,1315.0,1301.0,65.0,2.0,,,,
AMD Athlon X2 370K Dual Core,1504.0,1514.0,65.0,1.0,,,,
AMD Athlon X2 Dual Core 3250e,357.0,458.0,22.0,2.0,,,,
AMD Athlon X2 Dual Core 6850e,564.0,623.0,22.0,2.0,,,,
AMD Athlon X2 Dual Core BE-2300,570.0,644.0,45.0,2.0,,,,
AMD Athlon X2 Dual Core BE-2350,591.0,705.0,45.0,2.0,,,,
AMD Athlon X2 Dual Core BE-2400,688.0,693.0,18.0,2.0,,,,
AMD Athlon X2 Dual Core L310,379.0,434.0,13.0,2.0,,,,
AMD Athlon X3 425,1516.0,845.0,95.0,3.0,,,,
AMD Athlon X3 435,1781.0,1192.0,95.0,3.0,,,,
AMD Athlon X3 440,1438.0,1129.0,95.0,3.0,,,,
AMD Athlon X3 455,1783.0,1227.0,95.0,3.0,,,,
AMD Athlon X4 530,1786.0,690.0,25.0,4.0,,,,
AMD Athlon X4 620,1810.0,1033.0,95.0,4.0,,,,
AMD Athlon X4 640,2115.0,1224.0,95.0,4.0,,,,
AMD Athlon X4 730,1936.0,562.0,65.0,2.0,,,,
AMD Athlon X4 740 Quad Core,2655.0,1356.0,65.0,2.0,,,,
AMD Athlon X4 750 Quad Core,1986.0,1338.0,65.0,4.0,,,,
AMD Athlon X4 750K Quad Core,2787.0,1446.0,100.0,2.0,,,,
AMD Athlon X4 760K Quad Core,2941.0,1521.0,100.0,2.0,,,,
AMD Athlon X4 830,2901.0,1292.0,65.0,2.0,,,,
AMD Athlon X4 840,3287.0,1482.0,65.0,2.0,,,,
AMD Athlon X4 845,3784.0,1680.0,65.0,2.0,,,,
AMD Athlon X4 860K,3436.0,1531.0,95.0,2.0,,,,
AMD Athlon X4 870K,3383.0,1543.0,95.0,2.0,,,,
AMD Athlon X4 880K,3676.0,1628.0,95.0,2.0,,,,
AMD Athlon X4 950,3611.0,1663.0,65.0,4.0,,,,
AMD Athlon XP 1500+,167.0,251.0,,1.0,,,,
AMD Athlon XP 1600+,174.0,265.0,,1.0,,,,
AMD Athlon XP 1700+,176.0,272.0,64.0,1.0,,,,
AMD Athlon XP 1800+,195.0,301.0,66.0,1.0,,,,
AMD Athlon XP 1900+,203.0,312.0,,1.0,,,,
AMD Athlon XP 2000+,195.0,311.0,70.0,1.0,,,,
AMD Athlon XP 2100+,210.0,327.0,,1.0,,,,
AMD Athlon XP 2200+,214.0,335.0,,1.0,,,,
AMD Athlon XP 2400+,234.0,375.0,,1.0,,,,
AMD Athlon XP 2500+,231.0,353.0,,1.0,,,,
AMD Athlon XP 2600+,242.0,380.0,,1.0,,,,
AMD Athlon XP 2700+,256.0,398.0,,1.0,,,,
AMD Athlon XP 2800+,260.0,408.0,89.0,1.0,,,,
AMD Athlon XP 2900+,276.0,410.0,,1.0,,,,
AMD Athlon XP 3000+,262.0,396.0,62.0,1.0,,,,
AMD Athlon XP 3100+,282.0,431.0,,1.0,,,,
AMD Athlon XP 3200+,281.0,430.0,62.0,1.0,,,,
AMD Athlon XP1600+,183.0,272.0,,1.0,,,,
AMD Athlon XP2400+,243.0,390.0,,1.0,,,,
AMD Athlon64 X2 Dual Core 4600+,803.0,755.0,110.0,2.0,,,,
AMD Athlon™  Silver 3050C,,,,,,,AMD,
AMD Athlon™ 200GE,,,,,,,AMD,
AMD Athlon™ 220GE,,,,,,,AMD,
AMD Athlon™ 240GE,,,,,,,AMD,
AMD Athlon™ 3000G,,,,,,,AMD,
AMD Athlon™ 300GE,,,,,,,AMD,
AMD Athlon™ 300U,,,,,,,AMD,
AMD Athlon™ 320GE,,,,,,,AMD,
AMD Athlon™ Gold 3150C,,,,,,,AMD,
AMD Athlon™ Gold 3150G (OEM Only),,,,,,,AMD,
AMD Athlon™ Gold 3150GE (OEM Only),,,,,,,AMD,
AMD Athlon™ Gold 3150U,,,,,,,AMD,
AMD Athlon™ Gold PRO 3150G,,,,,,,AMD,
AMD Athlon™ Gold PRO 3150GE,,,,,,,AMD,
AMD Athlon™ PRO 200GE,,,,,,,AMD,
AMD Athlon™ PRO 200U Mobile Processor with Radeon™ Vega 3 Graphics,,,,,,,AMD,
AMD Athlon™ PRO 300GE,,,,,,,AMD,
AMD Athlon™ PRO 300U Mobile Processor with Radeon™ Vega 3 Graphics,,,,,,,AMD,
AMD Athlon™ PRO 3045B,,,,,,,AMD,
AMD Athlon™ PRO 3145B,,,,,,,AMD,
AMD Athlon™ Silver 3050GE (OEM Only),,,,,,,AMD,
AMD Athlon™ Silver 3050U,,,,,,,AMD,
AMD Athlon™ Silver 3050e,,,,,,,AMD,
AMD Athlon™ Silver PRO 3125GE,,,,,,,AMD,
AMD C-30,178.0,375.0,9.0,1.0,,,,
AMD C-50,260.0,315.0,9.0,2.0,,,,
AMD C-60,290.0,354.0,9.0,2.0,,,,
AMD C-60 APU,309.0,359.0,9.0,2.0,,,,
AMD C-70 APU,300.0,354.0,9.0,2.0,,,,
AMD E-240,182.0,385.0,18.0,1.0,,,,
AMD E-300 APU,359.0,402.0,18.0,2.0,,,,
AMD E-350,414.0,486.0,18.0,2.0,,,,
AMD E-350 APU,401.0,482.0,18.0,2.0,,,,
AMD E-350D APU,478.0,521.0,18.0,2.0,,,,
AMD E-450 APU,422.0,498.0,18.0,2.0,,,,
AMD E1 Micro-6200T APU,600.0,498.0,3.95,2.0,,,,
AMD E1-1200 APU,372.0,425.0,18.0,2.0,,,,
AMD E1-1500 APU,390.0,458.0,18.0,2.0,,,,
AMD E1-2100 APU,407.0,328.0,9.0,2.0,,,,
AMD E1-2200 APU,474.0,368.0,9.0,2.0,,,,
AMD E1-2500 APU,597.0,467.0,15.0,2.0,,,,
AMD E1-6010 APU,522.0,419.0,10.0,2.0,,,,
AMD E1-6015 APU,542.0,440.0,,2.0,,,,
AMD E1-6050J APU,1385.0,787.0,10.0,2.0,,,,
AMD E1-7010 APU,582.0,492.0,10.0,2.0,,,,
AMD E2-1800 APU,442.0,528.0,18.0,2.0,,,,
AMD E2-2000 APU,501.0,555.0,18.0,2.0,,,,
AMD E2-3000 APU,726.0,547.0,15.0,2.0,,,,
AMD E2-3000M APU,665.0,735.0,35.0,2.0,,,,
AMD E2-3200 APU,953.0,964.0,65.0,2.0,,,,
AMD E2-3800 APU,1124.0,447.0,15.0,4.0,,,,
AMD E2-6110 APU,1121.0,466.0,15.0,4.0,,,,
AMD E2-7110 APU,1529.0,615.0,15.0,4.0,,,,
AMD E2-9000,958.0,801.0,10.0,2.0,,,,
AMD E2-9000e,832.0,725.0,6.0,2.0,,,,
AMD E2-9010,991.0,871.0,15.0,2.0,,,,
AMD E2-9030,922.0,906.0,,2.0,,,,
AMD EPYC 3101 4-Core,6050.0,1787.0,,4.0,,,,
AMD EPYC 3201,10258.0,1928.0,30.0,8.0,,,,
AMD EPYC 3251,13965.0,1872.0,50.0,8.0,,,,
AMD EPYC 7232P,17017.0,1549.0,120.0,8.0,,,,
AMD EPYC 7251,14935.0,1671.0,120.0,8.0,,,,
AMD EPYC 7252,19550.0,1992.0,120.0,8.0,,,,
AMD EPYC 7262,20827.0,2026.0,155.0,8.0,,,,
AMD EPYC 7272,26446.0,2013.0,120.0,12.0,,,,
AMD EPYC 7281,21230.0,1613.0,155.0,16.0,,,,
AMD EPYC 7282,31631.0,1987.0,120.0,16.0,,,,
AMD EPYC 7301,14991.0,1363.0,155.0,16.0,,,,
AMD EPYC 7302,33015.0,1978.0,155.0,16.0,,,,
AMD EPYC 7302P,32480.0,1878.0,155.0,16.0,,,,
AMD EPYC 7313,40575.0,2610.0,155.0,16.0,,,,
AMD EPYC 7313P,40879.0,2608.0,155.0,16.0,,,,
AMD EPYC 7343,45882.0,2947.0,190.0,16.0,,,,
AMD EPYC 7351,23566.0,1821.0,155.0,16.0,,,,
AMD EPYC 7351P,25484.0,1809.0,155.0,16.0,,,,
AMD EPYC 7352,40472.0,1995.0,155.0,24.0,,,,
AMD EPYC 7371,31094.0,2377.0,,16.0,,,,
AMD EPYC 73F3,46085.0,2878.0,240.0,16.0,,,,
AMD EPYC 7401P,28271.0,1689.0,155.0,24.0,,,,
AMD EPYC 7402,51368.0,2081.0,180.0,24.0,,,,
AMD EPYC 7402P,41741.0,1970.0,180.0,24.0,,,,
AMD EPYC 7413,46295.0,1983.0,180.0,24.0,,,,
AMD EPYC 7443P,57666.0,2965.0,200.0,24.0,,,,
AMD EPYC 7451,20471.0,1975.0,180.0,24.0,,,,
AMD EPYC 7452,41871.0,1689.0,155.0,32.0,,,,
AMD EPYC 7453,53511.0,2580.0,225.0,28.0,,,,
AMD EPYC 74F3,60948.0,2975.0,240.0,24.0,,,,
AMD EPYC 7501,24925.0,1925.0,155.0,32.0,,,,
AMD EPYC 7502,49177.0,1843.0,180.0,32.0,,,,
AMD EPYC 7502P,48995.0,1894.0,180.0,32.0,,,,
AMD EPYC 7513,59732.0,2447.0,200.0,32.0,,,,
AMD EPYC 7532,55358.0,2137.0,200.0,32.0,,,,
AMD EPYC 7542,56728.0,2207.0,225.0,32.0,,,,
AMD EPYC 7543,56562.0,2563.0,240.0,32.0,,,,
AMD EPYC 7543P,67144.0,2742.0,225.0,32.0,,,,
AMD EPYC 7551,22005.0,1736.0,180.0,32.0,,,,
AMD EPYC 7551P,30313.0,1719.0,180.0,32.0,,,,
AMD EPYC 7571,27445.0,1934.0,120.0,32.0,,,,
AMD EPYC 75F3,68505.0,2775.0,280.0,32.0,,,,
AMD EPYC 7601,42244.0,1941.0,180.0,32.0,,,,
AMD EPYC 7642,67748.0,2155.0,225.0,48.0,,,,
AMD EPYC 7643,76455.0,2695.0,225.0,48.0,,,,
AMD EPYC 7662,71576.0,2054.0,225.0,64.0,,,,
AMD EPYC 7702,71646.0,2097.0,200.0,64.0,,,,
AMD EPYC 7702P,61689.0,2110.0,200.0,64.0,,,,
AMD EPYC 7713,85861.0,2727.0,225.0,64.0,,,,
AMD EPYC 7713P,45860.0,2736.0,225.0,64.0,,,,
AMD EPYC 7742,68749.0,2145.0,225.0,64.0,,,,
AMD EPYC 7763,88338.0,2635.0,280.0,64.0,,,,
AMD EPYC 7B13,77460.0,2564.0,,60.0,,,,
AMD EPYC 7F32,23026.0,2423.0,180.0,8.0,,,,
AMD EPYC 7F52,40951.0,2446.0,240.0,16.0,,,,
AMD EPYC 7J13,86006.0,2387.0,,64.0,,,,
AMD EPYC 7R32,64727.0,1922.0,,48.0,,,,
AMD EPYC™ 7232P,,,,,,,AMD,
AMD EPYC™ 7251,,,,,,,AMD,
AMD EPYC™ 7252,,,,,,,AMD,
AMD EPYC™ 7261,,,,,,,AMD,
AMD EPYC™ 7262,,,,,,,AMD,
AMD EPYC™ 7272,,,,,,,AMD,
AMD EPYC™ 7281,,,,,,,AMD,
AMD EPYC™ 7282,,,,,,,AMD,
AMD EPYC™ 72F3,,,,,,,AMD,
AMD EPYC™ 7301,,,,,,,AMD,
AMD EPYC™ 7302,,,,,,,AMD,
AMD EPYC™ 7302P,,,,,,,AMD,
AMD EPYC™ 7313,,,,,,,AMD,
AMD EPYC™ 7313P,,,,,,,AMD,
AMD EPYC™ 7343,,,,,,,AMD,
AMD EPYC™ 7351,,,,,,,AMD,
AMD EPYC™ 7351P,,,,,,,AMD,
AMD EPYC™ 7352,,,,,,,AMD,
AMD EPYC™ 7371,,,,,,,AMD,
AMD EPYC™ 7373X,,,,,,,AMD,
AMD EPYC™ 73F3,,,,,,,AMD,
AMD EPYC™ 7401,,,,,,,AMD,
AMD EPYC™ 7401P,,,,,,,AMD,
AMD EPYC™ 7402,,,,,,,AMD,
AMD EPYC™ 7402P,,,,,,,AMD,
AMD EPYC™ 7413,,,,,,,AMD,
AMD EPYC™ 7443,,,,,,,AMD,
AMD EPYC™ 7443P,,,,,,,AMD,
AMD EPYC™ 7451,,,,,,,AMD,
AMD EPYC™ 7452,,,,,,,AMD,
AMD EPYC™ 7453,,,,,,,AMD,
AMD EPYC™ 7473X,,,,,,,AMD,
AMD EPYC™ 74F3,,,,,,,AMD,
AMD EPYC™ 7501,,,,,,,AMD,
AMD EPYC™ 7502,,,,,,,AMD,
AMD EPYC™ 7502P,,,,,,,AMD,
AMD EPYC™ 7513,,,,,,,AMD,
AMD EPYC™ 7532,,,,,,,AMD,
AMD EPYC™ 7542,,,,,,,AMD,
AMD EPYC™ 7543,,,,,,,AMD,
AMD EPYC™ 7543P,,,,,,,AMD,
AMD EPYC™ 7551,,,,,,,AMD,
AMD EPYC™ 7551P,,,,,,,AMD,
AMD EPYC™ 7552,,,,,,,AMD,
AMD EPYC™ 7573X,,,,,,,AMD,
AMD EPYC™ 75F3,,,,,,,AMD,
AMD EPYC™ 7601,,,,,,,AMD,
AMD EPYC™ 7642,,,,,,,AMD,
AMD EPYC™ 7643,,,,,,,AMD,
AMD EPYC™ 7662,,,,,,,AMD,
AMD EPYC™ 7663,,,,,,,AMD,
AMD EPYC™ 7702,,,,,,,AMD,
AMD EPYC™ 7702P,,,,,,,AMD,
AMD EPYC™ 7713,,,,,,,AMD,
AMD EPYC™ 7713P,,,,,,,AMD,
AMD EPYC™ 7742,,,,,,,AMD,
AMD EPYC™ 7763,,,,,,,AMD,
AMD EPYC™ 7773X,,,,,,,AMD,
AMD EPYC™ 7F32,,,,,,,AMD,
AMD EPYC™ 7F52,,,,,,,AMD,
AMD EPYC™ 7F72,,,,,,,AMD,
AMD EPYC™ 7H12,,,,,,,AMD,
AMD Embedded G-Series GX-215JJ Radeon R2E,1057.0,869.0,10.0,2.0,,,,
AMD Embedded G-Series GX-224IJ Radeon R4E,1271.0,1119.0,15.0,2.0,,,,
AMD Embedded G-Series GX-420GI Radeon R7E,1561.0,854.0,16.1,4.0,,,,
AMD Embedded R-Series RX-216GD,1628.0,1313.0,15.0,2.0,,,,
AMD Embedded R-Series RX-418GD Radeon R6,3426.0,1467.0,35.0,4.0,,,,
AMD Embedded R-Series RX-421BD,3302.0,1477.0,35.0,4.0,,,,
AMD FX-4100 Quad-Core,2565.0,1279.0,95.0,2.0,,,,
AMD FX-4130 Quad-Core,2730.0,1356.0,125.0,2.0,,,,
AMD FX-4150 Quad-Core,3327.0,1465.0,125.0,4.0,,,,
AMD FX-4170 Quad-Core,3109.0,1457.0,125.0,2.0,,,,
AMD FX-4200 Quad-Core,3134.0,1285.0,125.0,4.0,,,,
AMD FX-4300 Quad-Core,2937.0,1489.0,95.0,2.0,,,,
AMD FX-4320,3092.0,1552.0,95.0,2.0,,,,
AMD FX-4330,3248.0,1563.0,95.0,2.0,,,,
AMD FX-4350 Quad-Core,3262.0,1603.0,125.0,2.0,,,,
AMD FX-6100 Six-Core,3679.0,1320.0,95.0,3.0,,,,
AMD FX-6120 Six-Core,3863.0,1415.0,95.0,3.0,,,,
AMD FX-6130 Six-Core,4353.0,1390.0,125.0,3.0,,,,
AMD FX-6200 Six-Core,4001.0,1382.0,125.0,3.0,,,,
AMD FX-6300 Six-Core,4155.0,1486.0,95.0,3.0,,,,
AMD FX-6330 Six-Core,4455.0,1540.0,95.0,3.0,,,,
AMD FX-6350 Six-Core,4463.0,1542.0,125.0,3.0,,,,
AMD FX-670K Quad-Core,2897.0,1566.0,65.0,2.0,,,,
AMD FX-7500 APU,1835.0,907.0,19.0,4.0,,,,
AMD FX-7600P,2481.0,1208.0,35.0,4.0,,,,
AMD FX-7600P APU,2856.0,1436.0,35.0,4.0,,,,
AMD FX-770K Quad-Core,2578.0,1413.0,65.0,2.0,,,,
AMD FX-8100 Eight-Core,3847.0,1094.0,95.0,4.0,,,,
AMD FX-8120 Eight-Core,4578.0,1327.0,125.0,4.0,,,,
AMD FX-8140 Eight-Core,4860.0,1273.0,95.0,4.0,,,,
AMD FX-8150 Eight-Core,5158.0,1424.0,125.0,4.0,,,,
AMD FX-8300 Eight-Core,5223.0,1484.0,95.0,4.0,,,,
AMD FX-8310 Eight-Core,5145.0,1413.0,95.0,4.0,,,,
AMD FX-8320 Eight-Core,5409.0,1472.0,125.0,4.0,,,,
AMD FX-8320E Eight-Core,4972.0,1410.0,95.0,4.0,,,,
AMD FX-8350 Eight-Core,5969.0,1576.0,125.0,4.0,,,,
AMD FX-8370 Eight-Core,6128.0,1626.0,125.0,4.0,,,,
AMD FX-8370E Eight-Core,5235.0,1490.0,95.0,4.0,,,,
AMD FX-870K Quad Core,3094.0,1369.0,,2.0,,,,
AMD FX-8800P,2801.0,1371.0,35.0,2.0,,,,
AMD FX-9370 Eight-Core,5985.0,1671.0,220.0,4.0,,,,
AMD FX-9590 Eight-Core,6768.0,1829.0,220.0,4.0,,,,
AMD FX-9800P,2302.0,1150.0,15.0,4.0,,,,
AMD FX-9830P,3268.0,1569.0,35.0,4.0,,,,
AMD FX-B4150 Quad-Core,3369.0,1425.0,95.0,2.0,,,,
AMD FirePro A320 APU,2634.0,1482.0,100.0,4.0,,,,
AMD G-T40E,289.0,313.0,6.4,2.0,,,,
AMD G-T40N,292.0,321.0,9.0,2.0,,,,
AMD G-T40R,120.0,327.0,5.5,1.0,,,,
AMD G-T44R,130.0,328.0,9.0,1.0,,,,
AMD G-T48E,416.0,454.0,18.0,2.0,,,,
AMD G-T52R,177.0,381.0,18.0,1.0,,,,
AMD G-T56E,442.0,522.0,18.0,2.0,,,,
AMD G-T56N,470.0,520.0,18.0,2.0,,,,
AMD GX-210JA SOC,248.0,231.0,6.0,2.0,,,,
AMD GX-212JC SOC,619.0,453.0,6.0,2.0,,,,
AMD GX-217GA SOC,762.0,558.0,15.0,2.0,,,,
AMD GX-218GL SOC,754.0,627.0,15.0,2.0,,,,
AMD GX-222GC SOC,1038.0,819.0,15.0,2.0,,,,
AMD GX-412HC,1065.0,412.0,7.0,4.0,,,,
